"X","Y"
4.104033,52.045331
4.11796,52.044708
4.131901,52.044093
4.145842,52.043468
4.159768,52.042849
4.173708,52.04222
4.187633,52.04159
4.201573,52.040957
4.215497,52.040332
4.229436,52.039697
4.243359,52.039059
4.257297,52.03842
4.27122,52.03778
4.285143,52.037138
4.29908,52.036494
4.313001,52.035848
4.326937,52.035192
4.340859,52.034543
4.354794,52.033893
4.368714,52.033241
4.382634,52.032578
4.396568,52.031923
4.410487,52.031257
4.424406,52.030598
4.438339,52.029929
4.452257,52.029267
4.466174,52.028594
4.480106,52.02792
4.494023,52.027244
4.507939,52.026576
4.52187,52.025896
4.535785,52.025216
4.5497,52.024533
4.563615,52.023849
4.577544,52.023163
4.591458,52.022476
4.605372,52.021778
4.619285,52.021087
4.633212,52.020395
4.647124,52.019701
4.661036,52.018996
4.674948,52.018299
4.688859,52.017591
4.702784,52.016891
4.716694,52.01618
4.730604,52.015476
4.744513,52.014761
4.758422,52.014045
4.772331,52.013328
4.786239,52.012617
4.800161,52.011896
4.814068,52.011174
4.827975,52.010449
4.841881,52.009724
4.855787,52.008996
4.869692,52.008267
4.883597,52.007536
4.897502,52.006794
4.911406,52.00606
4.92531,52.005325
4.939213,52.004587
4.953116,52.003839
4.967018,52.003098
4.98092,52.002347
4.994821,52.001603
5.008722,52.000849
5.022622,52.000101
5.036523,51.999343
5.050422,51.998584
5.064321,51.997823
5.07822,51.99706
5.092118,51.996305
5.106016,51.995539
5.119913,51.994771
5.133795,51.994001
5.147692,51.993231
5.161587,51.992449
5.175483,51.991675
5.189378,51.990899
5.203272,51.990121
5.217166,51.989333
5.231045,51.988552
5.244938,51.98777
5.25883,51.986977
5.272722,51.986191
5.286614,51.985395
5.30049,51.984597
5.314381,51.983806
5.328271,51.983005
5.34216,51.982202
5.356035,51.981407
5.369923,51.980601
5.383811,51.979793
5.397699,51.978983
5.411571,51.978172
5.425458,51.977359
5.439344,51.976545
5.453215,51.975729
5.4671,51.974903
5.480985,51.974084
5.494854,51.973263
5.508738,51.972431
5.522621,51.971607
5.536489,51.970781
5.550371,51.969945
5.564252,51.969116
5.578118,51.968276
5.591999,51.967435
5.605864,51.966601
5.619744,51.965757
5.633608,51.964911
5.647486,51.964063
5.661349,51.963214
5.675227,51.962362
5.689103,51.96151
5.702965,51.960655
5.71684,51.959799
5.730701,51.958942
5.744576,51.958083
5.758435,51.957222
5.772294,51.956359
5.786167,51.955486
5.800025,51.954621
5.813897,51.953744
5.827754,51.952875
5.841624,51.951996
5.85548,51.951123
5.869335,51.95024
5.883205,51.949365
5.897059,51.948479
5.910926,51.947591
5.924779,51.946702
5.938632,51.945811
5.952498,51.944918
5.966349,51.944033
5.9802,51.943137
5.994065,51.94223
6.007914,51.941331
6.021763,51.940431
6.035612,51.939528
6.049474,51.938624
6.063321,51.93771
6.077168,51.936802
6.091014,51.935893
6.104874,51.934974
6.118719,51.934062
6.132563,51.933139
6.146407,51.932223
6.160265,51.931297
6.174108,51.93037
6.18795,51.92945
6.201791,51.928519
6.215632,51.927586
6.229472,51.926652
6.243327,51.925716
6.257166,51.924779
6.271004,51.92384
6.284842,51.922899
6.29868,51.921957
6.312516,51.921013
6.326352,51.920059
6.340188,51.919112
6.354023,51.918163
6.367857,51.917213
6.381691,51.916252
6.395524,51.915298
6.409356,51.914334
6.423203,51.913377
6.437034,51.912409
6.450864,51.91144
6.464695,51.910479
6.478509,51.909506
6.492338,51.908532
6.506166,51.907557
6.519994,51.90658
6.533821,51.905601
6.547647,51.90462
6.561473,51.903638
6.575298,51.902655
6.589122,51.901669
6.602946,51.900682
6.616769,51.899685
6.630592,51.898695
6.644399,51.897703
6.65822,51.896701
6.672041,51.895706
6.685861,51.8947
6.69968,51.893702
6.713499,51.892693
6.727303,51.891692
6.74112,51.890679
6.754937,51.889666
6.768753,51.88865
6.782568,51.887642
6.796368,51.886624
6.810183,51.885604
6.823996,51.884582
6.837809,51.883559
6.851607,51.882534
6.865418,51.881507
6.879229,51.88047
3.935819,52.043984
3.949747,52.04339
3.96369,52.042795
3.977632,52.042199
3.99156,52.0416
4.005501,52.041
4.019428,52.040398
4.033369,52.039795
4.047295,52.03918
4.061236,52.038573
4.075161,52.037965
4.0891,52.037355
4.103025,52.036734
4.116964,52.036121
4.130888,52.035497
4.144826,52.03488
4.158749,52.034253
4.172687,52.033624
4.186609,52.033003
4.200546,52.03237
4.214468,52.031737
4.228404,52.031101
4.242325,52.030464
4.25626,52.029834
4.27018,52.029193
4.2841,52.028551
4.298035,52.027899
4.311954,52.027253
4.325872,52.026606
4.339805,52.025958
4.353723,52.025307
4.367656,52.024646
4.381573,52.023993
4.39549,52.023329
4.409421,52.022672
4.423337,52.022004
4.437253,52.021344
4.451168,52.020673
4.465097,52.02001
4.479012,52.019335
4.492926,52.01866
4.50684,52.017982
4.520768,52.017303
4.534681,52.016623
4.548593,52.01594
4.562505,52.015256
4.576432,52.014571
4.590343,52.013883
4.604254,52.013195
4.618164,52.012504
4.632074,52.011812
4.645998,52.011109
4.659908,52.010414
4.673816,52.009716
4.687725,52.009009
4.701633,52.008308
4.71554,52.007597
4.729448,52.006884
4.743354,52.006179
4.75726,52.005463
4.771181,52.004746
4.785086,52.004035
4.798991,52.003315
4.812896,52.002592
4.8268,52.001868
4.840704,52.001142
4.854607,52.000415
4.86851,51.999686
4.882412,51.998955
4.896314,51.998214
4.910215,51.997479
4.924116,51.996744
4.938017,51.996007
4.951917,51.995259
4.965817,51.994518
4.979716,51.993767
4.993615,51.993023
5.007513,51.992269
5.021396,51.991521
5.035294,51.990764
5.049191,51.990005
5.063087,51.989243
5.076983,51.98849
5.090879,51.987725
5.104774,51.98696
5.118668,51.986192
5.132548,51.985423
5.146442,51.984652
5.160335,51.98388
5.174228,51.983097
5.18812,51.982321
5.202011,51.981543
5.215888,51.980765
5.229779,51.979975
5.243669,51.979193
5.257559,51.9784
5.271434,51.977614
5.285323,51.976818
5.299211,51.976029
5.313099,51.97523
5.326972,51.974429
5.340859,51.973635
5.354745,51.97283
5.368617,51.972024
5.382502,51.971217
5.396387,51.970408
5.410257,51.969597
5.424141,51.968784
5.438024,51.96797
5.451893,51.967154
5.465775,51.966337
5.479643,51.965509
5.493524,51.964688
5.507405,51.963866
5.521271,51.963033
5.53515,51.962207
5.549015,51.961371
5.562894,51.960542
5.576758,51.959703
5.590636,51.958871
5.604513,51.958028
5.618375,51.957184
5.632251,51.956346
5.646113,51.955499
5.659988,51.95465
5.673848,51.953799
5.687722,51.952946
5.701581,51.952092
5.715439,51.951236
5.729312,51.950379
5.743169,51.94952
5.757041,51.94865
5.770897,51.947788
5.784768,51.946924
5.798623,51.946049
5.812477,51.945182
5.826346,51.944313
5.8402,51.943434
5.854053,51.942553
5.86792,51.941679
5.881772,51.940795
5.895623,51.939909
5.909489,51.93903
5.923339,51.938141
5.937189,51.937251
5.951053,51.936358
5.964901,51.935464
5.978749,51.934568
5.992597,51.933671
6.006458,51.932772
6.020305,51.931871
6.034151,51.930969
6.047996,51.930065
6.061855,51.929151
6.075699,51.928244
6.089543,51.927326
6.103386,51.926416
6.117228,51.925504
6.131084,51.924581
6.144926,51.923657
6.158766,51.92274
6.172606,51.921813
6.186446,51.920883
6.200285,51.919962
6.214123,51.919029
6.227975,51.918096
6.241812,51.91716
6.255649,51.916223
6.269484,51.915284
6.28332,51.914343
6.297155,51.913402
6.310989,51.912458
6.324822,51.911503
6.338655,51.910557
6.352487,51.909608
6.366319,51.908649
6.38015,51.907697
6.393981,51.906744
6.407811,51.90578
6.42164,51.904823
6.435469,51.903856
6.449297,51.902887
6.463124,51.901925
6.476951,51.900953
6.490777,51.899979
6.504603,51.899004
6.518413,51.898027
6.532237,51.897049
6.546061,51.896068
6.559884,51.895086
6.573707,51.894103
6.587528,51.893118
6.60135,51.892131
6.615156,51.891143
6.628976,51.890144
6.642795,51.889152
6.656614,51.888159
6.670432,51.887155
6.684235,51.886159
6.698051,51.885152
6.711868,51.884152
6.725683,51.883142
6.739498,51.88213
6.753297,51.881117
6.767111,51.880111
6.780924,51.879094
6.794721,51.878076
6.808533,51.877056
6.822344,51.876034
6.83614,51.875011
6.849949,51.873986
6.863758,51.87296
6.877552,51.871932
3.920917,52.035978
3.934858,52.035386
3.948783,52.034793
3.962724,52.034198
3.976663,52.033601
3.990588,52.033003
4.004527,52.032403
4.018451,52.031801
4.032389,52.031197
4.046313,52.030592
4.06025,52.029986
4.074173,52.029368
4.08811,52.028758
4.102032,52.028147
4.115968,52.027525
4.12989,52.02691
4.143811,52.026284
4.157746,52.025666
4.171666,52.025037
4.1856,52.024407
4.19952,52.023783
4.213439,52.02315
4.227372,52.022514
4.241291,52.021877
4.255223,52.021239
4.269141,52.020598
4.283058,52.019956
4.29699,52.019313
4.310906,52.018667
4.324822,52.01802
4.338753,52.017372
4.352668,52.016713
4.366583,52.016061
4.380498,52.015407
4.394427,52.014743
4.40834,52.014086
4.422254,52.013419
4.436181,52.012759
4.450094,52.012088
4.464006,52.011416
4.477918,52.010751
4.49183,52.010075
4.505755,52.009398
4.519666,52.008719
4.533576,52.008038
4.547486,52.007356
4.561396,52.006672
4.575319,52.005987
4.589228,52.0053
4.603136,52.004611
4.617044,52.00392
4.630951,52.003228
4.644858,52.002526
4.658765,52.00183
4.672671,52.001124
4.686577,52.000426
4.700497,51.999726
4.714402,51.999015
4.728306,51.998302
4.74221,51.997597
4.756114,51.996881
4.770017,51.996164
4.78392,51.995454
4.797822,51.994733
4.811724,51.99401
4.825625,51.993286
4.839527,51.992561
4.853427,51.991833
4.867327,51.991104
4.881227,51.990374
4.895126,51.989633
4.909025,51.988899
4.922923,51.988163
4.936807,51.987426
4.950704,51.986678
4.964601,51.985938
4.978498,51.985187
4.992394,51.984443
5.00629,51.983689
5.020185,51.982942
5.03408,51.982184
5.047974,51.981425
5.061853,51.980673
5.075747,51.979911
5.08964,51.979147
5.103532,51.978381
5.117424,51.977613
5.131301,51.976844
5.145192,51.976074
5.159083,51.975301
5.172973,51.974528
5.186848,51.973743
5.200737,51.972966
5.214626,51.972187
5.228514,51.971406
5.242387,51.970615
5.256274,51.969831
5.270161,51.969037
5.284047,51.96825
5.297918,51.967452
5.311804,51.966653
5.325688,51.965861
5.339558,51.965059
5.353442,51.964254
5.367311,51.963449
5.381194,51.962641
5.395076,51.961832
5.408943,51.961021
5.422824,51.960209
5.436705,51.959395
5.450571,51.958579
5.464451,51.957762
5.478315,51.956943
5.492194,51.956123
5.506058,51.955291
5.519936,51.954468
5.533799,51.953633
5.547675,51.952806
5.561537,51.951968
5.575413,51.951138
5.589273,51.950297
5.603148,51.949464
5.617007,51.948619
5.630881,51.947774
5.64474,51.946926
5.658612,51.946077
5.67247,51.945226
5.686341,51.944374
5.700198,51.94352
5.714053,51.942664
5.727923,51.941807
5.741778,51.940948
5.755632,51.940088
5.769501,51.939226
5.783354,51.938353
5.797221,51.937487
5.811073,51.93662
5.824925,51.935743
5.83879,51.934872
5.852641,51.933992
5.866491,51.933118
5.88034,51.932234
5.894204,51.931348
5.908052,51.930461
5.9219,51.929581
5.935761,51.92869
5.949608,51.927798
5.963454,51.926904
5.977299,51.926008
5.991144,51.925111
6.005003,51.924212
6.018847,51.923312
6.03269,51.92241
6.046533,51.921497
6.060375,51.920592
6.074231,51.919685
6.088072,51.918768
6.101912,51.917857
6.115752,51.916937
6.129591,51.916023
6.14343,51.915099
6.157268,51.914183
6.171105,51.913255
6.184942,51.912326
6.198778,51.911405
6.212628,51.910473
6.226464,51.909539
6.240298,51.908603
6.254132,51.907667
6.267965,51.906728
6.281798,51.905788
6.29563,51.904846
6.309462,51.903902
6.323293,51.902948
6.337123,51.902002
6.350953,51.901053
6.364782,51.900094
6.37861,51.899143
6.392424,51.898189
6.406251,51.897226
6.420078,51.896269
6.433904,51.895302
6.447729,51.894333
6.461554,51.893372
6.475378,51.8924
6.489202,51.891426
6.503025,51.890451
6.516847,51.889474
6.530655,51.888496
6.544476,51.887516
6.558296,51.886535
6.572116,51.885551
6.585935,51.884566
6.599739,51.88358
6.613558,51.882592
6.627375,51.881593
6.641192,51.880602
6.655008,51.879608
6.668809,51.878605
6.682624,51.877609
6.696437,51.876602
6.710237,51.875603
6.72405,51.874593
6.737862,51.87359
6.751673,51.872577
6.76547,51.871562
6.77928,51.870545
6.79309,51.869527
6.806884,51.868507
6.820692,51.867486
6.834486,51.866463
6.848293,51.865438
6.862099,51.864412
3.919973,52.027381
3.933897,52.026798
3.947834,52.026204
3.961757,52.025609
3.975694,52.025013
3.989616,52.024414
4.003553,52.023814
4.017474,52.023213
4.031395,52.022609
4.045331,52.021996
4.059251,52.021389
4.073186,52.020781
4.087105,52.020171
4.101039,52.01955
4.114958,52.018937
4.128877,52.018313
4.14281,52.017697
4.156728,52.01707
4.17066,52.01645
4.184577,52.01582
4.198494,52.015188
4.212425,52.014554
4.226341,52.013928
4.240257,52.013291
4.254187,52.012652
4.268102,52.012012
4.282017,52.01137
4.295945,52.010727
4.309859,52.010081
4.323773,52.009425
4.337686,52.008777
4.351613,52.008127
4.365525,52.007475
4.379438,52.006813
4.393349,52.006158
4.407275,52.005492
4.421186,52.004834
4.435096,52.004165
4.449006,52.003503
4.462916,52.002831
4.476825,52.002157
4.490748,52.001491
4.504657,52.000813
4.518565,52.000135
4.532472,51.999454
4.54638,51.998772
4.560286,51.998088
4.574193,51.997403
4.588113,51.996716
4.602019,51.996027
4.615924,51.995337
4.629829,51.994636
4.643733,51.993942
4.657637,51.993247
4.671541,51.992542
4.685444,51.991843
4.699347,51.991134
4.713249,51.990432
4.727151,51.98972
4.741052,51.989014
4.754953,51.988299
4.768854,51.987582
4.782754,51.986871
4.796653,51.986151
4.810553,51.985429
4.824452,51.984705
4.83835,51.983979
4.852248,51.983252
4.866145,51.982523
4.880042,51.981793
4.893924,51.981061
4.907821,51.980318
4.921717,51.979583
4.935612,51.978846
4.949507,51.978098
4.963401,51.977358
4.977295,51.976607
4.991189,51.975863
5.005067,51.975109
5.01896,51.974362
5.032852,51.973605
5.046743,51.972846
5.060635,51.972094
5.074511,51.971331
5.088401,51.970568
5.102291,51.969802
5.11618,51.969035
5.130055,51.968266
5.143943,51.967495
5.157831,51.966723
5.171718,51.965949
5.185591,51.965174
5.199478,51.964388
5.213363,51.963609
5.227235,51.962829
5.24112,51.962038
5.255004,51.961254
5.268874,51.96046
5.282757,51.959673
5.29664,51.958876
5.310509,51.958085
5.324391,51.957284
5.338258,51.956482
5.352139,51.955687
5.36602,51.954881
5.379885,51.954074
5.393765,51.953265
5.40763,51.952454
5.421508,51.951642
5.435372,51.950828
5.44925,51.950013
5.463112,51.949196
5.476989,51.948368
5.490851,51.947548
5.504726,51.946726
5.518587,51.945893
5.532461,51.945068
5.546321,51.944232
5.560195,51.943404
5.574053,51.942564
5.587926,51.941733
5.601783,51.94089
5.615655,51.940046
5.629511,51.939209
5.643367,51.938362
5.657237,51.937513
5.671092,51.936663
5.684961,51.93581
5.698815,51.934956
5.712668,51.934101
5.726535,51.933244
5.740388,51.932385
5.754239,51.931525
5.768105,51.930654
5.781955,51.92979
5.795806,51.928925
5.809655,51.92805
5.823519,51.927181
5.837367,51.926302
5.851215,51.92543
5.865077,51.924548
5.878923,51.923673
5.89277,51.922787
5.906615,51.9219
5.92046,51.921011
5.934319,51.92013
5.948164,51.919237
5.962007,51.918344
5.97585,51.917448
5.989692,51.916551
6.003548,51.915653
6.01739,51.914753
6.03123,51.913842
6.04507,51.912938
6.05891,51.912033
6.072749,51.911127
6.086587,51.910209
6.100425,51.909299
6.114262,51.908379
6.128113,51.907465
6.141949,51.906541
6.155784,51.905625
6.169619,51.904698
6.183454,51.903769
6.197287,51.902839
6.21112,51.901916
6.224953,51.900982
6.238785,51.900047
6.252616,51.89911
6.266447,51.898172
6.280277,51.897232
6.294106,51.89629
6.307935,51.895347
6.321749,51.894393
6.335577,51.893446
6.349404,51.892498
6.363231,51.891548
6.377057,51.890588
6.390882,51.889635
6.404707,51.888671
6.418531,51.887715
6.432354,51.886748
6.446162,51.88578
6.459985,51.884819
6.473807,51.883847
6.487628,51.882874
6.501448,51.881898
6.515268,51.880931
6.529072,51.879953
6.542891,51.878973
6.556709,51.877991
6.570526,51.877008
6.584328,51.876015
6.598144,51.875028
6.61196,51.874041
6.625775,51.873051
6.639574,51.872051
6.653388,51.871058
6.667201,51.870064
6.680998,51.869059
6.69481,51.868061
6.708621,51.867053
6.722431,51.866043
6.736226,51.865041
6.750035,51.864027
6.763829,51.863013
6.777637,51.862006
6.791444,51.860988
6.805236,51.859968
6.819042,51.858947
6.832832,51.857924
6.846637,51.8569
3.90508,52.019382
3.919015,52.018792
3.932936,52.0182
3.946871,52.017607
3.960792,52.017012
3.974726,52.016415
3.988646,52.015817
4.002565,52.015217
4.016498,52.014616
4.030416,52.014012
4.044349,52.013408
4.058267,52.012801
4.072184,52.012193
4.086116,52.011574
4.100032,52.010963
4.113964,52.010341
4.127879,52.009726
4.141795,52.009101
4.155725,52.008483
4.16964,52.007854
4.183554,52.007233
4.197483,52.006601
4.211397,52.005967
4.225311,52.005332
4.239224,52.004695
4.253151,52.004057
4.267063,52.003426
4.280975,52.002784
4.294887,52.002131
4.308813,52.001487
4.322723,52.00084
4.336634,52.000191
4.350544,51.999541
4.364468,51.998881
4.378377,51.998228
4.392286,51.997573
4.406195,51.996907
4.420103,51.996249
4.434011,51.99558
4.447933,51.994918
4.46184,51.994246
4.475746,51.993572
4.489653,51.992906
4.503558,51.992229
4.517464,51.99155
4.531369,51.99087
4.545273,51.990188
4.559177,51.989504
4.573081,51.988819
4.586985,51.988132
4.600888,51.987444
4.614805,51.986754
4.628707,51.986053
4.642609,51.985359
4.65651,51.984664
4.670411,51.983958
4.684311,51.98326
4.698211,51.982551
4.712111,51.981849
4.725996,51.981137
4.739894,51.980432
4.753793,51.979717
4.767691,51.978999
4.781588,51.978289
4.795485,51.977569
4.809382,51.976847
4.823278,51.976123
4.837174,51.975398
4.851069,51.974671
4.864964,51.973942
4.878844,51.973212
4.892738,51.97248
4.906632,51.971737
4.920525,51.971002
4.934417,51.970265
4.948309,51.969527
4.962187,51.968777
4.976078,51.968036
4.989969,51.967283
5.003859,51.966538
5.017749,51.965782
5.031624,51.965025
5.045513,51.964275
5.059402,51.963515
5.07329,51.962753
5.087163,51.961988
5.10105,51.961223
5.114937,51.960456
5.128809,51.959687
5.142694,51.958917
5.15658,51.958145
5.17045,51.957371
5.184334,51.956596
5.198218,51.955819
5.212087,51.955031
5.22597,51.954251
5.239853,51.953469
5.25372,51.952677
5.267601,51.951892
5.281468,51.951096
5.295349,51.950308
5.309229,51.949509
5.323094,51.948708
5.336973,51.947915
5.350837,51.947111
5.364715,51.946305
5.378578,51.945498
5.392455,51.944689
5.406317,51.943879
5.420193,51.943067
5.434054,51.942253
5.447929,51.941438
5.461789,51.940621
5.475663,51.939802
5.489522,51.938982
5.503395,51.938151
5.517253,51.937328
5.531125,51.936494
5.544982,51.935667
5.558838,51.93483
5.572709,51.934
5.586564,51.933159
5.600419,51.932326
5.614288,51.931482
5.628142,51.930636
5.64201,51.929789
5.655863,51.928949
5.669715,51.928099
5.683581,51.927247
5.697432,51.926393
5.711283,51.925538
5.725133,51.924681
5.738997,51.923814
5.752846,51.922953
5.766695,51.922092
5.780557,51.921228
5.794405,51.920354
5.808252,51.919488
5.822098,51.918619
5.835959,51.91774
5.849804,51.916869
5.863648,51.915987
5.877493,51.915103
5.891336,51.914226
5.905179,51.913339
5.919036,51.912451
5.932878,51.91156
5.94672,51.910677
5.960561,51.909784
5.974401,51.908889
5.988241,51.907992
6.00208,51.907093
6.015933,51.906184
6.029771,51.905283
6.043608,51.904379
6.057445,51.903474
6.071281,51.902559
6.085117,51.901651
6.098952,51.900741
6.112787,51.89982
6.126621,51.898908
6.140454,51.897984
6.154287,51.897067
6.168119,51.896141
6.181951,51.895212
6.195782,51.894282
6.209613,51.893359
6.223443,51.892426
6.237272,51.891491
6.251101,51.890554
6.264929,51.889616
6.278756,51.888676
6.292569,51.887735
6.306395,51.886792
6.320221,51.885847
6.334046,51.884891
6.347871,51.883943
6.361695,51.882994
6.375518,51.882033
6.389341,51.88108
6.403148,51.880117
6.41697,51.879161
6.430791,51.878195
6.444611,51.877235
6.458431,51.876265
6.472235,51.875294
6.486054,51.874321
6.499872,51.873355
6.513689,51.872378
6.527491,51.8714
6.541307,51.870421
6.555122,51.869439
6.568937,51.868456
6.582737,51.867472
6.59655,51.866486
6.610363,51.865489
6.624161,51.8645
6.637972,51.863509
6.651783,51.862508
6.665579,51.861513
6.679388,51.860517
6.693197,51.859511
6.706991,51.858503
6.720799,51.857502
6.734591,51.856491
6.748398,51.855478
6.762204,51.854473
6.775994,51.853457
6.789799,51.852439
6.803588,51.85142
6.817391,51.850399
6.83118,51.849376
3.90414,52.010784
3.918058,52.010194
3.931976,52.009611
3.945909,52.009018
3.959826,52.008423
3.973758,52.007827
3.987675,52.007228
4.001591,52.006629
4.015522,52.006027
4.029438,52.005424
4.043368,52.00482
4.057283,52.004204
4.071198,52.003596
4.085126,52.002987
4.099041,52.002366
4.112954,52.001753
4.126867,52.001139
4.140795,52.000513
4.154708,51.999896
4.16862,51.999267
4.182547,51.998637
4.196458,51.998014
4.210369,51.99738
4.22428,51.996745
4.238205,51.996109
4.252115,51.99547
4.266025,51.99483
4.279934,51.994189
4.293843,51.993545
4.307766,51.9929
4.321674,51.992254
4.335582,51.991606
4.34949,51.990956
4.363397,51.990295
4.377303,51.989642
4.39121,51.988987
4.40513,51.988322
4.419036,51.987664
4.432941,51.986995
4.446846,51.986324
4.46075,51.985661
4.474654,51.984988
4.488557,51.984313
4.50246,51.983645
4.516363,51.982966
4.530266,51.982286
4.544168,51.981604
4.558069,51.98092
4.57197,51.980235
4.585871,51.979549
4.599771,51.97886
4.613671,51.97817
4.627571,51.977469
4.64147,51.976776
4.655368,51.976081
4.669267,51.975375
4.683164,51.974677
4.697062,51.973977
4.710959,51.973267
4.724855,51.972555
4.738752,51.97185
4.752647,51.971134
4.766543,51.970417
4.780423,51.969708
4.794317,51.968987
4.808211,51.968265
4.822105,51.967542
4.835998,51.966816
4.849891,51.966089
4.863768,51.965361
4.87766,51.964631
4.891552,51.963899
4.905443,51.963165
4.919333,51.962421
4.933209,51.961685
4.947098,51.960946
4.960987,51.960197
4.974876,51.959456
4.98875,51.958703
5.002637,51.957958
5.016525,51.957203
5.030412,51.956455
5.044284,51.955696
5.058169,51.954935
5.072055,51.954173
5.085925,51.953419
5.09981,51.952653
5.113694,51.951886
5.127563,51.951117
5.141446,51.950347
5.155329,51.949575
5.169197,51.948802
5.183079,51.948018
5.196945,51.947241
5.210826,51.946463
5.224706,51.945682
5.238572,51.944892
5.252451,51.944109
5.266315,51.943315
5.280194,51.942528
5.294057,51.941731
5.307934,51.940941
5.321797,51.94014
5.335673,51.939338
5.349535,51.938534
5.36341,51.937738
5.377271,51.936931
5.391145,51.936122
5.405004,51.935312
5.418878,51.9345
5.432736,51.933687
5.446609,51.932871
5.460466,51.932055
5.474338,51.931227
5.488194,51.930407
5.50205,51.929586
5.51592,51.928753
5.529774,51.927928
5.543629,51.927102
5.557497,51.926265
5.571351,51.925435
5.585203,51.924594
5.59907,51.923752
5.612922,51.922917
5.626773,51.922072
5.640638,51.921225
5.654489,51.920376
5.668338,51.919526
5.682202,51.918674
5.69605,51.917821
5.709899,51.916966
5.723746,51.916109
5.737608,51.915251
5.751454,51.914391
5.7653,51.913529
5.779146,51.912666
5.79299,51.911792
5.806849,51.910925
5.820693,51.910048
5.834536,51.909178
5.848379,51.908298
5.862221,51.907425
5.876062,51.906542
5.889918,51.905665
5.903759,51.904778
5.917598,51.90389
5.931438,51.903
5.945276,51.902108
5.959115,51.901215
5.972953,51.900329
5.98679,51.899432
6.000626,51.898525
6.014462,51.897625
6.028297,51.896723
6.042132,51.89582
6.055967,51.894915
6.0698,51.894
6.083633,51.893092
6.097466,51.892183
6.111298,51.891262
6.12513,51.89035
6.13896,51.889426
6.152791,51.88851
6.16662,51.887583
6.180449,51.886655
6.194278,51.885734
6.208106,51.884802
6.221933,51.883869
6.23576,51.882934
6.249586,51.881998
6.263411,51.88106
6.277236,51.88012
6.291046,51.879179
6.30487,51.878236
6.318693,51.877291
6.332516,51.876336
6.346338,51.875388
6.360159,51.874439
6.373965,51.873479
6.387785,51.872526
6.401605,51.871572
6.415424,51.870607
6.429228,51.869641
6.443046,51.868681
6.456863,51.867712
6.470679,51.86674
6.484481,51.865777
6.498296,51.864802
6.51211,51.863826
6.525924,51.862848
6.539723,51.861869
6.553536,51.860887
6.567348,51.859905
6.581145,51.85892
6.594956,51.857935
6.608752,51.856947
6.622561,51.855949
6.63637,51.854958
6.650164,51.853966
6.663972,51.852963
6.677779,51.851967
6.691571,51.850961
6.705377,51.849962
6.719167,51.848953
6.732972,51.847951
6.746761,51.846938
6.760565,51.845924
6.774353,51.844908
6.788155,51.843899
6.801942,51.84288
6.815742,51.84186
3.903185,52.002195
3.917101,52.001605
3.931031,52.001014
3.944946,52.00042
3.958861,51.999834
3.97279,51.999238
3.986704,51.99864
4.000618,51.99804
4.014546,51.997439
4.028459,51.996827
4.042372,51.996223
4.056299,51.995616
4.070211,51.995008
4.084123,51.994399
4.098034,51.993779
4.11196,51.993166
4.125871,51.992542
4.139781,51.991926
4.153691,51.991299
4.167615,51.99068
4.181524,51.99005
4.195433,51.989418
4.209342,51.988794
4.22325,51.988159
4.237172,51.987522
4.25108,51.986884
4.264987,51.986244
4.278894,51.985602
4.2928,51.984959
4.306706,51.984314
4.320626,51.983668
4.334531,51.98302
4.348436,51.982361
4.36234,51.981709
4.376244,51.981056
4.390148,51.980393
4.404051,51.979736
4.417954,51.97907
4.431857,51.97841
4.445759,51.97774
4.45966,51.977077
4.473562,51.976403
4.487463,51.975728
4.501363,51.97506
4.515263,51.974382
4.529163,51.973701
4.543062,51.97302
4.556961,51.972336
4.57086,51.971651
4.584758,51.970965
4.598655,51.970276
4.612553,51.969587
4.62645,51.968886
4.640346,51.968193
4.654242,51.967498
4.668138,51.966792
4.682033,51.966094
4.695928,51.965395
4.709807,51.964684
4.723701,51.963981
4.737595,51.963267
4.751488,51.962552
4.76538,51.961844
4.779273,51.961125
4.79315,51.960405
4.807041,51.959683
4.820932,51.95896
4.834823,51.958235
4.848713,51.957508
4.862588,51.95678
4.876477,51.956049
4.890366,51.955318
4.904254,51.954585
4.918127,51.953849
4.932015,51.953104
4.945902,51.952366
4.959788,51.951626
4.97366,51.950875
4.987545,51.950132
5.001431,51.949378
5.015301,51.948632
5.029185,51.947875
5.043069,51.947116
5.056938,51.946365
5.07082,51.945603
5.084703,51.944839
5.09857,51.944074
5.112452,51.943307
5.126318,51.942539
5.140199,51.941769
5.154079,51.940997
5.167944,51.940224
5.181823,51.939449
5.195687,51.938672
5.209565,51.937885
5.223428,51.937105
5.237306,51.936323
5.251168,51.935531
5.265044,51.934746
5.278905,51.933951
5.292781,51.933163
5.306641,51.932364
5.320515,51.931564
5.334374,51.930771
5.348248,51.929967
5.362106,51.929162
5.375978,51.928355
5.389836,51.927547
5.403692,51.926736
5.417563,51.925925
5.431419,51.925111
5.445289,51.924296
5.459144,51.92348
5.472998,51.922662
5.486866,51.921841
5.50072,51.921011
5.514572,51.920188
5.528439,51.919363
5.542291,51.918528
5.556142,51.917699
5.570007,51.916861
5.583858,51.91603
5.597707,51.915188
5.611556,51.914344
5.62542,51.913508
5.639268,51.912661
5.653115,51.911813
5.666962,51.910963
5.680823,51.910111
5.694669,51.909258
5.708515,51.908403
5.72236,51.907546
5.736204,51.906688
5.750062,51.905828
5.763906,51.904966
5.777749,51.904095
5.791591,51.90323
